,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,100,100,100,100,100,100,,100,100,100,,,100,100,,33.3333,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,,100,100,100,100,100,,100,100,100,100,100,100,100,,,33.3333,100,100,100,100,100,66.6667,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,33.3333,,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,,,100,100,100,100,100,100,100,,66.6667,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,33.3333,,100,,100,100,,100,100,100,100,,100,100,,33.3333,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,,100,100,33.3333,100,,,100,,,100,,100,100
,,100,,0,100,100,100,,0,100,100,,,100,100,,100,100,100,100,100,,100,,100,100,,,100,100,100,,100,,50,100,100,,100,,,100,,,100,0,100,100,100,,100,100,100,,,100,,,,,100,,100,100,100,100,,0,100,50,100,100,100,100,,,50,0,100,100,,,100,100,,,100,100,100,,,,100,,100,,100,100,,100,,50,,100,100,100,,,,100,100,100,50,100,100,50,,100,100,,100,,100,100,100,100,50,100,,50,,100,100,100,100,100,100,100,,,100,100,,,,100,100,100,,50,,,100,,100,100,50,100,100,100,100,100,100,100,,50,0,100,100,100,100,100,100,100,100,,50,100,100,,0,100,,100,,100,100,100,,100,0,,100,100,100,100,,,100,,,100,,,
100,0,100,100,100,100,100,100,,100,100,0,100,0,100,0,100,100,100,0,100,100,100,0,100,100,0,,0,100,100,0,100,100,100,100,100,0,0,100,100,0,0,,100,100,100,100,0,100,,100,100,100,100,0,100,,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,100,100,100,0,100,100,0,100,0,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,,100,100,100,0,100,100,,100,0,,100,0,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,0,0,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,,0,100,100,0,100,0,100,100,100,100,100,0,100,100,0,100,0,100,,100,100,100,100,100,100,100,100,100,,100,100,100,100,0,100,100,,100,100,100,100,100
100,,,,100,100,100,100,,100,100,100,,,100,100,,100,,,0,100,100,100,100,100,100,,,100,,100,100,100,100,100,100,100,100,100,,100,100,,,100,100,100,100,100,,0,100,100,,100,100,100,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,,,,100,,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,0,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,100,100,100,,,100,100,,100,100,100,100,100,100,100,100,100,100,0,,100,100,100,100,,,,100,,100,,,
,,100,100,100,100,100,100,,100,,100,,,,100,,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,100,100,,,100,100,100,100,100,,100,100,100,,,100,,,,100,100,100,100,100,100,100,100,100,66.6667,100,100,100,100,100,,,100,100,100,,100,,100,100,,,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,66.6667,100,100,100,100,100,,,100,,100,100,100,100,100,100,100,100,,66.6667,100,100,100,66.6667,100,100,100,100,100,,100,100,,,,100,100,100,100,100,,100,100,,100,100,66.6667,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,,100,100,100,100,100,100,,100,100,100,100,,,100,,,100,,100,100
100,,100,,100,100,100,100,,100,100,60,,,100,100,,100,,,100,100,,100,100,100,100,,,100,100,100,,100,100,100,100,100,100,100,,,100,100,,100,100,100,100,100,,100,100,100,,100,100,100,,,100,100,100,100,100,,100,100,100,100,,100,100,100,100,,,100,100,60,,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,60,100,80,,100,100,100,100,100,100,100,,100,100,,100,100,60,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,,100,,,,100,100,100,60,,100,100,100,100,,100,100,80,,100,100,100,100,100,40,,60,100,100,,100,100,100,100,,100,100,,100,100,,100,100,100,100,100,100,60,,,80,40,,100,100,100,100,,,,100,,100,,,
100,,,,100,100,100,100,,100,100,100,,100,100,100,,100,100,100,100,100,66.6667,100,,100,100,,100,100,100,100,100,100,100,100,100,,66.6667,100,,100,100,,,100,66.6667,100,100,100,,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,66.6667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6667,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,0,100,100,100,100,,,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33.3333,100,100,100,,,100,100,,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,,,100,,,100,,100,100
,,100,50,50,100,50,100,,,50,0,,,100,100,,100,100,50,0,0,100,100,50,,100,,,100,100,100,100,100,100,0,100,100,,100,,,,,,100,50,100,100,100,,100,0,100,,,0,,,,0,50,100,100,100,100,50,100,100,0,100,100,50,100,50,,100,100,100,,,,,100,100,,,50,100,100,100,100,,100,100,50,50,100,100,100,0,100,100,100,100,50,100,100,0,,0,50,0,50,0,100,100,,,100,,100,50,50,100,100,,100,100,,,0,100,100,0,100,100,0,100,100,,100,100,,,0,0,100,50,100,100,,,100,,100,100,0,100,100,0,100,,50,,,100,0,50,100,50,100,100,100,100,100,100,50,100,100,,100,100,,0,,50,100,0,50,100,100,,100,100,100,100,,,100,,,100,,100,100
100,100,100,100,100,100,100,100,,100,40,100,,100,100,100,100,40,100,100,,100,100,100,40,40,40,,100,100,100,100,0,100,100,40,100,40,100,100,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,100,,100,40,100,100,100,100,100,100,40,100,100,100,100,40,100,,100,100,100,0,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,40,40,,100,100,100,100,100,,,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,,100,40,100,0,100,40,100,0,100,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40,100,,100,100,100,40,100,100,100,,100,,100,100,40
100,100,100,100,100,0,100,100,,0,100,100,,100,100,100,100,0,100,100,100,100,100,100,100,100,100,,100,0,100,100,100,100,100,100,100,100,100,100,0,100,,,100,100,100,100,100,100,,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,0,100,100,100,100,0,,100,,0,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,0,100,0,100,100,0,100,100,100,0,100,100,100,100,0,,100,100,100,0,100,,,,100,,100,100,0,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,,100,100,100,100,100,100,0,0,100,100,0,100,100,100,100,100,100,100,,0,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,0,100,0,100,100,100,0,100,0,100,,100,100,100,100,,100,100,,100,,100,100,
,,100,,0,,0,100,,0,,0,,,100,,,100,100,,,,,100,,,100,,,100,100,0,,0,,,0,,,0,,,,,,,100,,,100,,0,,0,,,0,100,,,,100,,100,100,,0,,100,,,,0,100,,,,,,,,,,,,,,100,100,0,,,,,,,,100,,100,100,,,,,0,100,100,,,0,100,0,0,,0,0,,0,0,,100,100,,,100,,100,0,,0,100,0,100,,100,100,0,100,,,,0,,,,0,,,,,,,100,,0,100,0,,0,0,,,,,,,100,,0,100,,100,0,100,100,100,,100,100,,0,0,,,,,100,,100,0,0,,0,,,100,,,,,,,,,
,,100,,100,100,100,100,,100,0,100,,,100,,,100,100,100,100,,100,100,,100,100,,,100,0,100,,100,,100,100,100,,100,,,100,,,0,100,,100,100,,100,100,100,,100,100,,,,,100,,100,100,100,0,100,100,100,100,100,0,100,100,,,100,100,100,,100,,0,100,,,100,,100,100,,,0,100,0,100,100,100,0,100,100,100,100,,100,100,100,,,100,100,100,100,100,100,0,,100,100,,0,100,,100,100,100,100,0,,100,100,100,100,0,100,100,100,0,,,,100,,,100,100,100,100,100,0,,100,0,,0,0,100,0,0,100,100,100,100,100,,100,100,0,100,0,100,100,100,100,0,,0,,100,,100,100,,100,,,100,100,,0,100,,,100,100,100,,,0,,,100,,,
25,,100,,100,100,100,100,,100,25,100,,,100,,,100,25,100,100,100,100,100,25,100,100,,100,100,100,100,100,100,25,25,100,,25,100,,100,,100,,100,25,100,0,100,,0,100,0,100,100,100,100,,100,25,100,0,100,100,,25,100,100,100,,100,100,100,100,,100,100,25,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,100,100,25,100,100,100,,100,100,25,100,100,,,100,100,25,100,100,25,,,100,100,,0,25,0,100,0,100,,100,25,25,100,100,100,0,100,25,100,100,0,100,100,100,,,100,100,100,100,100,100,100,25,100,100,100,100,,100,,100,100,100,100,0,,100,100,0,100,100,0,100,100,100,100,,100,100,100,,100,100,,100,100,100,100,100,100,100,0,,100,25,25,0,,,0,,,100,,100,100
,,,,,,,33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,,,,33.3333,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,,,,,33.3333,,,,,,,,,,,,33.3333,,,,33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,,,,,,,,33.3333,33.3333,,33.3333,,,,,,,,33.3333,,,,,,,33.3333,,,,,,,,,,,33.3333,,,0,,,
,,100,100,100,100,100,100,,100,100,100,,,,100,,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,100,100,,,100,100,100,100,100,,100,100,100,,,66.6667,,,,100,100,100,100,100,100,100,100,66.6667,100,100,100,100,100,100,,,100,100,100,100,100,,100,,,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6667,100,100,100,100,100,,100,100,100,100,100,100,100,,66.6667,100,,100,100,100,100,100,,,100,,100,100,100,100,100,100,100,100,100,100,,100,100,,,100,100,,100,100,100,,100,100,,100,100,66.6667,100,100,100,100,100,100,,,100,100,66.6667,100,100,100,100,66.6667,100,100,100,33.3333,100,100,,100,100,,100,,100,100,100,100,100,66.6667,,66.6667,100,100,100,,,100,,,100,,66.6667,100
,,0,0,0,,,0,,,0,0,,0,100,0,,,0,0,,,0,,0,0,,,,0,,,0,0,,,0,0,,0,,0,,0,,,0,0,,0,,0,0,0,,,100,0,,,,0,,0,,,0,,100,,100,0,0,,0,,0,,0,0,0,0,,,,,,,,0,,0,0,,0,100,100,,,,,,,0,,0,100,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,100,0,,0,,,100,0,100,0,,0,100,,,,,,,,,0,0,,0,,,0,0,0,100,100,100,,,0,,0,0,,,100,0,100,0,0,0,0,100,100,0,,0,0,100,,0,,,0,0,0,,0,0,0,,,,,,0,,,,,0,100,,,
,,100,,100,,0,100,,100,100,100,,,100,,,100,100,,100,100,100,100,,100,100,,,0,100,100,,100,,0,100,100,,100,,,100,,,0,100,100,100,100,,0,,100,,,100,100,,,,100,,100,100,100,100,100,100,100,100,100,0,100,100,,100,100,100,,100,100,,0,100,,,100,,100,100,,,0,100,100,100,100,100,100,100,100,100,,100,100,100,100,,,0,100,100,100,100,100,0,,100,100,,100,100,0,100,100,0,,100,,100,100,0,100,100,100,100,100,0,,,100,100,,,100,100,100,100,100,100,,0,100,,0,100,100,,0,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,,0,100,100,,100,100,,0,,,100,,100,100,100,,,0,100,100,,,100,,,100,,,
,,0,0,0,,,0,,0,100,0,,0,0,100,0,,0,0,0,,0,0,0,0,100,,,0,100,100,0,100,100,0,100,100,,0,,,0,100,,100,100,0,0,100,,0,0,100,,,100,100,,,0,100,0,100,100,0,0,0,0,100,0,100,0,0,0,,0,100,100,0,100,0,,100,0,100,,100,,100,0,100,100,100,0,0,100,,100,0,0,0,100,100,,100,100,100,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,100,0,0,100,100,,,100,100,100,100,0,100,0,,0,,0,100,,,,100,0,0,100,100,,0,0,0,100,0,0,,100,0,100,100,0,0,,0,100,0,0,0,100,100,0,100,0,0,0,100,0,,0,100,,100,,0,0,100,0,0,0,,0,0,100,100,,,,,100,100,0,,
,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,100,100,0,100,100,100,,0,0,0,,0,100,100,0,0,100,0,,100,0,0,0,0,0,,0,100,0,0,100,100,100,,0,100,0,0,0,100,100,,0,0,0,100,100,0,,0,100,100,0,100,100,0,,,100,100,0,100,100,100,100,100,0,100,0,100,,100,,100,0,100,100,0,100,0,0,100,100,0,,100,0,0,100,100,100,0,100,0,100,100,,100,100,0,100,0,0,100,0,0,0,0,,0,0,0,100,100,,,,0,,0,100,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,100,0,,0,100,100,0,0,0,,0,100,0,0,100,0,100,0,0,0,0,,,0,100,0,0,0,0,100,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,100,0,0,0,100,,,100,,100,,100,0,,100,,0,0,
,,,0,100,100,100,100,,100,100,100,,,,,,100,100,100,0,100,,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,100,100,,,0,100,0,,100,,100,100,100,,,100,,,,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,,,100,,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,,100,100,,100,100,,100,100,100,100,100,,100,100,100,100,100,100,100,100,0,100,,100,100,,,,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,,100,,100,100,100,,100,100,,100,,100,100,100,100,100,0,,100,100,0,100,,,100,,,100,,100,100
,,100,,100,,100,50,,100,,50,,,100,50,,50,50,50,50,100,50,100,,50,50,,,100,50,50,,100,,100,100,50,,100,,,100,,,100,50,50,50,100,,100,50,50,,,100,50,,,,50,,100,50,100,50,50,100,50,50,50,100,100,0,,100,100,50,100,100,100,,100,50,,,100,,100,50,,,100,100,50,,50,50,50,0,50,100,,50,100,100,50,,,50,100,50,50,50,50,100,,,50,,50,50,,50,100,100,50,50,,50,100,100,50,50,50,100,0,100,,,100,100,,,50,50,100,100,100,100,,100,,,50,100,50,50,100,50,100,100,50,50,,100,50,100,,100,50,100,100,50,100,,50,50,100,,100,100,,100,,50,50,100,50,50,100,,,50,50,50,,,50,,,50,,,
100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,,100,100,
,,100,,100,,100,100,,100,100,0,,,100,100,,100,50,100,50,100,100,100,,100,100,,,50,100,50,,100,,100,100,0,,100,,,100,,,100,50,50,50,100,,50,,100,,,100,100,,,,50,,100,50,100,50,100,100,100,50,50,100,100,50,,,50,,50,100,,,100,100,,,100,50,100,50,,,100,100,50,,100,50,,50,50,100,100,100,100,50,100,,,50,100,100,50,100,100,100,,,50,,100,50,100,100,100,100,100,50,,50,100,50,100,50,50,100,50,50,,,100,100,,,50,100,100,50,,100,,100,,,100,50,50,50,50,100,100,100,100,50,,100,50,100,50,100,100,100,100,100,100,100,50,50,,,100,100,,100,,50,50,50,100,50,100,,100,100,100,50,,,50,,,50,,,
0,,100,,100,100,100,100,,100,0,,,,100,,,0,,0,0,100,100,100,,0,100,,100,0,0,100,100,100,,0,0,,0,100,,100,,,,100,0,,,100,,100,100,100,0,0,0,,,,,0,100,100,100,100,,100,0,0,,0,100,100,0,,100,0,0,,100,,100,100,0,,,0,100,100,100,,0,100,,,0,100,0,0,0,,,0,100,0,100,100,,,,0,,0,100,0,,,,100,,0,100,100,100,100,100,0,0,0,,100,0,100,0,,100,,100,,100,0,0,,,0,100,,0,,100,,,,,0,100,,,0,,0,100,0,,,,0,100,100,0,100,100,100,100,0,0,0,100,0,,100,100,,100,0,0,0,100,100,0,0,,0,0,100,0,,,0,,,0,,,
,,0,,0,,100,100,,0,100,100,,,100,100,,0,100,0,0,100,100,100,,0,100,,,0,100,0,,0,,,100,100,,100,,,,,,0,0,0,100,100,,100,100,100,,,100,,,,,100,,100,100,100,0,0,0,100,,0,100,100,100,,,100,100,,100,100,,0,100,,,0,100,100,,,,100,,0,,100,100,0,0,0,0,,100,100,100,100,,,0,100,0,0,100,100,0,,,100,,100,100,0,0,100,100,100,100,,0,100,100,0,0,100,0,0,0,,,100,0,,,100,100,,100,100,0,,100,100,,,100,0,100,0,0,,100,100,0,,100,0,100,100,0,100,0,0,0,100,100,0,,0,,100,100,,0,,,0,0,100,0,0,,0,100,100,100,,,,,,100,,,
,,100,,50,,100,100,,50,100,,,,100,50,,100,50,100,100,100,100,100,,100,100,,,100,100,50,,100,,100,100,100,,100,,100,100,,,100,100,100,100,100,,100,,100,,,100,100,,,,100,,100,100,100,100,100,100,,100,100,100,100,100,,100,100,,100,,,,100,100,,,100,100,100,100,,,100,100,100,,100,100,,100,100,100,,100,100,100,50,,,100,100,100,0,0,100,100,,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,100,50,100,0,50,,,100,100,,,100,100,,100,100,100,,50,100,,100,100,100,50,100,0,0,100,100,100,,100,100,100,,100,100,100,100,,100,100,0,,100,,100,50,,100,,100,100,100,100,100,100,,100,100,100,100,,,100,,,100,,,
100,100,,,0,,100,0,,100,100,0,,,100,100,,0,,,0,0,0,0,100,0,100,,,100,0,0,100,100,,100,0,0,0,100,,,,,,100,0,0,0,0,,0,0,100,,,0,,,,0,0,100,100,100,100,,0,100,100,,0,0,0,100,,0,0,0,0,100,,,100,0,,,,100,100,,,0,100,100,100,100,100,,,0,0,,,0,100,100,0,0,,0,0,100,0,100,0,0,,,0,,0,0,0,0,100,,,0,,,0,100,100,0,,0,,100,0,,100,100,,,,0,,,100,,0,100,,,100,0,0,,0,100,100,,100,0,,0,0,100,,100,0,0,100,0,0,100,,100,100,,0,0,100,100,100,100,100,100,0,0,100,,0,100,0,100,,,,0,,0,,,
,,100,,100,100,100,100,,100,100,,,,100,,,100,0,100,50,50,100,100,,100,100,,,100,100,100,,100,,100,100,100,,100,,,100,,,100,100,,100,100,,100,,100,,,100,100,,,,100,,100,100,50,100,,100,100,100,100,100,100,50,,,50,100,100,100,,,100,50,,,100,100,100,50,,,100,100,100,100,100,50,100,100,100,100,,100,100,100,100,,,50,100,100,0,100,100,100,,,100,,50,50,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,,,100,100,,,100,100,100,50,,100,,100,,,100,50,100,50,100,100,100,100,50,50,,100,100,100,50,100,100,100,100,100,100,100,50,100,100,,100,100,,100,,100,50,100,100,100,100,,100,100,100,50,,,50,,,100,,,
